sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
crosswoz_10574_turn2,19.47,long,streaming,1350.74,1249.00,101.75,
crosswoz_10574_turn2,19.47,long,non-streaming,1627.95,1576.14,51.81,
crosswoz_422_turn2,19.48,long,streaming,1245.64,1152.31,93.33,
crosswoz_422_turn2,19.48,long,non-streaming,1672.65,1623.57,49.08,
multiwoz_MUL0789_turn2,19.52,long,streaming,848.59,756.29,92.31,
multiwoz_MUL0789_turn2,19.52,long,non-streaming,1527.10,1475.77,51.33,
multiwoz_PMUL0322_turn3,19.80,long,streaming,765.16,681.29,83.88,
multiwoz_PMUL0322_turn3,19.80,long,non-streaming,1472.90,1425.92,46.97,
multiwoz_MUL0711_turn2,19.82,long,streaming,1029.95,943.11,86.84,
multiwoz_MUL0711_turn2,19.82,long,non-streaming,1288.62,1241.83,46.80,
crosswoz_7196_turn2,19.83,long,streaming,1996.73,1865.02,131.71,
crosswoz_7196_turn2,19.83,long,non-streaming,1774.51,1726.88,47.63,
multiwoz_MUL0666_turn2,19.86,long,streaming,1022.69,938.00,84.68,
multiwoz_MUL0666_turn2,19.86,long,non-streaming,1347.30,1299.43,47.87,
multiwoz_MUL0641_turn2,20.17,long,streaming,1621.12,1498.33,122.79,
multiwoz_MUL0641_turn2,20.17,long,non-streaming,1560.18,1424.75,135.43,
crosswoz_1101_turn2,20.52,long,streaming,806.76,724.97,81.78,
crosswoz_1101_turn2,20.52,long,non-streaming,1810.45,1761.67,48.79,
multiwoz_PMUL0237_turn4,20.55,long,streaming,1651.94,1527.76,124.17,
multiwoz_PMUL0237_turn4,20.55,long,non-streaming,1529.50,1478.33,51.16,
crosswoz_8707_turn2,20.62,long,streaming,1932.22,1818.95,113.27,
crosswoz_8707_turn2,20.62,long,non-streaming,1685.11,1638.97,46.14,
crosswoz_8907_turn2,20.70,long,streaming,1883.55,1767.67,115.88,
crosswoz_8907_turn2,20.70,long,non-streaming,1864.30,1813.72,50.57,
multiwoz_MUL1215_turn2,20.93,long,streaming,1576.38,1425.76,150.62,
multiwoz_MUL1215_turn2,20.93,long,non-streaming,1421.21,1371.28,49.93,
multiwoz_MUL1353_turn2,21.07,long,streaming,1017.53,932.26,85.28,
multiwoz_MUL1353_turn2,21.07,long,non-streaming,1456.22,1405.24,50.99,
multiwoz_PMUL2590_turn3,21.14,long,streaming,928.47,840.17,88.30,
multiwoz_PMUL2590_turn3,21.14,long,non-streaming,1426.31,1378.70,47.60,
crosswoz_11334_turn2,21.25,long,streaming,1312.00,1228.83,83.17,
crosswoz_11334_turn2,21.25,long,non-streaming,1909.49,1854.02,55.47,
crosswoz_10749_turn2,21.50,long,streaming,1230.49,1150.69,79.80,
crosswoz_10749_turn2,21.50,long,non-streaming,1896.79,1850.87,45.92,
multiwoz_PMUL2296_turn2,21.51,long,streaming,1060.22,955.27,104.95,
multiwoz_PMUL2296_turn2,21.51,long,non-streaming,1452.07,1402.38,49.69,
crosswoz_9577_turn2,21.77,long,streaming,1128.44,1043.60,84.84,
crosswoz_9577_turn2,21.77,long,non-streaming,1692.52,1638.64,53.88,
crosswoz_9173_turn2,22.05,long,streaming,1267.23,1171.61,95.62,
crosswoz_9173_turn2,22.05,long,non-streaming,1786.45,1722.48,63.96,
multiwoz_MUL0176_turn3,22.07,long,streaming,1485.62,1392.98,92.64,
multiwoz_MUL0176_turn3,22.07,long,non-streaming,1525.30,1475.93,49.36,
multiwoz_MUL0084_turn3,22.15,long,streaming,1017.15,917.32,99.83,
multiwoz_MUL0084_turn3,22.15,long,non-streaming,1657.23,1588.78,68.45,
crosswoz_11730_turn2,22.45,long,streaming,1113.98,1017.93,96.05,
crosswoz_11730_turn2,22.45,long,non-streaming,1977.27,1930.22,47.05,
crosswoz_10331_turn2,22.48,long,streaming,1265.32,1168.82,96.50,
crosswoz_10331_turn2,22.48,long,non-streaming,1840.59,1791.33,49.27,
multiwoz_MUL1332_turn3,22.52,long,streaming,1215.93,1127.25,88.68,
multiwoz_MUL1332_turn3,22.52,long,non-streaming,1717.06,1654.97,62.08,
multiwoz_PMUL1904_turn3,22.54,long,streaming,992.49,888.09,104.40,
multiwoz_PMUL1904_turn3,22.54,long,non-streaming,1510.30,1464.71,45.58,
multiwoz_PMUL1745_turn3,22.56,long,streaming,788.66,704.66,84.00,
multiwoz_PMUL1745_turn3,22.56,long,non-streaming,1541.27,1492.91,48.36,
multiwoz_MUL2018_turn3,22.81,long,streaming,931.30,839.05,92.26,
multiwoz_MUL2018_turn3,22.81,long,non-streaming,1515.38,1469.62,45.76,
crosswoz_98_turn2,22.87,long,streaming,824.86,738.39,86.47,
crosswoz_98_turn2,22.87,long,non-streaming,1944.06,1895.82,48.24,
crosswoz_10040_turn2,22.91,long,streaming,1034.54,948.24,86.29,
crosswoz_10040_turn2,22.91,long,non-streaming,1943.59,1897.34,46.25,
multiwoz_MUL0183_turn2,23.18,long,streaming,701.34,619.51,81.83,
multiwoz_MUL0183_turn2,23.18,long,non-streaming,1532.96,1477.23,55.73,
multiwoz_PMUL2034_turn2,23.42,long,streaming,1326.59,1243.00,83.58,
multiwoz_PMUL2034_turn2,23.42,long,non-streaming,1504.76,1458.68,46.08,
multiwoz_MUL0874_turn3,23.46,long,streaming,1242.08,1148.84,93.24,
multiwoz_MUL0874_turn3,23.46,long,non-streaming,1850.15,1795.55,54.60,
multiwoz_PMUL4612_turn3,23.52,long,streaming,972.22,889.07,83.15,
multiwoz_PMUL4612_turn3,23.52,long,non-streaming,1625.31,1580.27,45.04,
crosswoz_11361_turn2,23.64,long,streaming,1692.99,1598.39,94.60,
crosswoz_11361_turn2,23.64,long,non-streaming,2122.57,2069.93,52.64,
multiwoz_PMUL2936_turn3,23.88,long,streaming,1619.66,1533.42,86.24,
multiwoz_PMUL2936_turn3,23.88,long,non-streaming,1646.45,1592.78,53.67,
multiwoz_PMUL0085_turn3,24.01,long,streaming,1114.84,1016.28,98.56,
multiwoz_PMUL0085_turn3,24.01,long,non-streaming,1518.59,1468.63,49.96,
crosswoz_11613_turn3,24.09,long,streaming,770.63,681.60,89.04,
crosswoz_11613_turn3,24.09,long,non-streaming,2126.89,2075.44,51.45,
crosswoz_8202_turn2,24.22,long,streaming,1170.50,1083.67,86.83,
crosswoz_8202_turn2,24.22,long,non-streaming,1982.98,1925.18,57.80,
multiwoz_PMUL4499_turn3,24.29,long,streaming,667.03,586.62,80.41,
multiwoz_PMUL4499_turn3,24.29,long,non-streaming,1767.74,1719.45,48.28,
multiwoz_PMUL4885_turn3,24.40,long,streaming,1131.14,1047.37,83.77,
multiwoz_PMUL4885_turn3,24.40,long,non-streaming,1684.66,1625.91,58.74,
crosswoz_12298_turn2,24.58,long,streaming,1150.80,1065.92,84.88,
crosswoz_12298_turn2,24.58,long,non-streaming,1919.71,1875.60,44.11,
multiwoz_MUL0183_turn3,24.71,long,streaming,1572.12,1475.90,96.22,
multiwoz_MUL0183_turn3,24.71,long,non-streaming,1836.19,1789.42,46.77,
multiwoz_MUL1203_turn3,25.05,long,streaming,938.61,852.91,85.70,
multiwoz_MUL1203_turn3,25.05,long,non-streaming,1674.08,1627.36,46.72,
crosswoz_9033_turn2,25.30,long,streaming,952.04,865.13,86.92,
crosswoz_9033_turn2,25.30,long,non-streaming,2287.79,2238.90,48.89,
multiwoz_MUL1191_turn3,25.46,long,streaming,1899.36,1806.61,92.75,
multiwoz_MUL1191_turn3,25.46,long,non-streaming,1819.41,1766.81,52.60,
multiwoz_MUL2174_turn3,25.60,long,streaming,818.31,727.75,90.55,
multiwoz_MUL2174_turn3,25.60,long,non-streaming,1779.42,1732.21,47.20,
crosswoz_497_turn3,25.65,long,streaming,771.31,680.77,90.54,
crosswoz_497_turn3,25.65,long,non-streaming,2254.24,2189.79,64.45,
crosswoz_11406_turn3,25.67,long,streaming,765.83,674.05,91.78,
crosswoz_11406_turn3,25.67,long,non-streaming,2116.42,2064.26,52.16,
crosswoz_12299_turn2,25.69,long,streaming,1216.34,1088.99,127.35,
crosswoz_12299_turn2,25.69,long,non-streaming,2415.24,2363.98,51.26,
crosswoz_3145_turn2,25.75,long,streaming,1507.83,1410.35,97.48,
crosswoz_3145_turn2,25.75,long,non-streaming,2207.63,2150.73,56.90,
crosswoz_9365_turn3,25.87,long,streaming,692.15,606.07,86.08,
crosswoz_9365_turn3,25.87,long,non-streaming,2087.66,2040.01,47.65,
crosswoz_10382_turn3,26.17,long,streaming,1043.84,951.14,92.69,
crosswoz_10382_turn3,26.17,long,non-streaming,2189.89,2140.16,49.73,
multiwoz_PMUL4031_turn3,26.30,long,streaming,1002.05,846.16,155.89,
multiwoz_PMUL4031_turn3,26.30,long,non-streaming,1765.83,1715.20,50.63,
multiwoz_PMUL4254_turn3,26.49,long,streaming,955.11,868.26,86.85,
multiwoz_PMUL4254_turn3,26.49,long,non-streaming,1814.44,1767.10,47.34,
crosswoz_8424_turn3,26.51,long,streaming,1733.15,1644.05,89.11,
crosswoz_8424_turn3,26.51,long,non-streaming,2218.00,2170.77,47.24,
crosswoz_8672_turn2,26.59,long,streaming,710.36,627.94,82.43,
crosswoz_8672_turn2,26.59,long,non-streaming,2117.76,2071.32,46.44,
multiwoz_PMUL0460_turn3,26.62,long,streaming,782.53,688.99,93.55,
multiwoz_PMUL0460_turn3,26.62,long,non-streaming,1811.45,1760.81,50.64,
crosswoz_10296_turn2,26.67,long,streaming,920.40,831.63,88.77,
crosswoz_10296_turn2,26.67,long,non-streaming,2110.68,2064.93,45.75,
crosswoz_8707_turn3,26.68,long,streaming,908.57,822.99,85.58,
crosswoz_8707_turn3,26.68,long,non-streaming,2260.16,2205.60,54.55,
multiwoz_MUL1332_turn4,26.85,long,streaming,1048.53,920.12,128.41,
multiwoz_MUL1332_turn4,26.85,long,non-streaming,1749.31,1696.17,53.14,
multiwoz_PMUL2130_turn3,26.89,long,streaming,877.70,788.70,89.00,
multiwoz_PMUL2130_turn3,26.89,long,non-streaming,1825.72,1775.68,50.04,
multiwoz_MUL0711_turn3,27.05,long,streaming,1939.03,1812.69,126.34,
multiwoz_MUL0711_turn3,27.05,long,non-streaming,1874.91,1824.87,50.03,
multiwoz_MUL1320_turn4,27.13,long,streaming,1250.82,1140.35,110.47,
multiwoz_MUL1320_turn4,27.13,long,non-streaming,1776.26,1729.76,46.49,
crosswoz_9138_turn3,27.14,long,streaming,1003.65,920.86,82.79,
crosswoz_9138_turn3,27.14,long,non-streaming,2428.62,2369.87,58.75,
crosswoz_9080_turn2,27.38,long,streaming,1579.28,1484.01,95.26,
crosswoz_9080_turn2,27.38,long,non-streaming,2239.91,2185.05,54.87,
crosswoz_10574_turn3,27.89,long,streaming,970.44,881.79,88.65,
crosswoz_10574_turn3,27.89,long,non-streaming,2342.02,2277.38,64.64,
multiwoz_MUL1459_turn3,27.90,long,streaming,931.81,852.46,79.35,
multiwoz_MUL1459_turn3,27.90,long,non-streaming,1745.24,1699.90,45.34,
multiwoz_MUL0076_turn3,28.07,long,streaming,1210.60,1119.45,91.15,
multiwoz_MUL0076_turn3,28.07,long,non-streaming,1930.71,1874.93,55.78,
crosswoz_422_turn3,28.21,long,streaming,835.69,747.82,87.87,
crosswoz_422_turn3,28.21,long,non-streaming,2091.74,2042.47,49.27,
crosswoz_11893_turn2,28.63,long,streaming,1531.86,1445.24,86.62,
crosswoz_11893_turn2,28.63,long,non-streaming,2485.43,2434.05,51.38,
crosswoz_12011_turn2,28.98,long,streaming,833.44,744.77,88.67,
crosswoz_12011_turn2,28.98,long,non-streaming,2310.40,2251.64,58.76,
multiwoz_MUL1152_turn3,29.06,long,streaming,1161.15,1076.37,84.78,
multiwoz_MUL1152_turn3,29.06,long,non-streaming,1932.19,1878.11,54.08,
crosswoz_8436_turn2,29.08,long,streaming,1134.75,1037.70,97.05,
crosswoz_8436_turn2,29.08,long,non-streaming,2134.96,2082.22,52.74,
multiwoz_MUL1377_turn2,29.25,long,streaming,1023.09,916.05,107.04,
multiwoz_MUL1377_turn2,29.25,long,non-streaming,1914.79,1862.37,52.42,
multiwoz_PMUL2175_turn3,29.51,long,streaming,1466.46,1382.82,83.63,
multiwoz_PMUL2175_turn3,29.51,long,non-streaming,1965.98,1918.25,47.73,
multiwoz_MUL0069_turn3,29.59,long,streaming,1227.25,1139.38,87.87,
multiwoz_MUL0069_turn3,29.59,long,non-streaming,1826.22,1779.35,46.87,
crosswoz_10197_turn3,29.87,long,streaming,1072.87,988.65,84.22,
crosswoz_10197_turn3,29.87,long,non-streaming,2221.36,2174.92,46.44,
crosswoz_10661_turn3,29.87,long,streaming,939.35,850.02,89.33,
crosswoz_10661_turn3,29.87,long,non-streaming,2628.51,2579.87,48.64,
crosswoz_1101_turn3,29.90,long,streaming,910.79,795.56,115.23,
crosswoz_1101_turn3,29.90,long,non-streaming,2419.16,2366.19,52.97,
multiwoz_MUL1027_turn3,29.96,long,streaming,964.97,870.40,94.57,
multiwoz_MUL1027_turn3,29.96,long,non-streaming,1754.68,1703.45,51.23,
crosswoz_8796_turn2,30.00,very_long,streaming,1078.20,981.92,96.28,
crosswoz_8796_turn2,30.00,very_long,non-streaming,2744.62,2693.84,50.78,
multiwoz_PMUL0271_turn3,30.09,very_long,streaming,1082.95,997.68,85.27,
multiwoz_PMUL0271_turn3,30.09,very_long,non-streaming,2006.44,1946.14,60.30,
multiwoz_PMUL2590_turn4,30.28,very_long,streaming,1765.85,1652.30,113.55,
multiwoz_PMUL2590_turn4,30.28,very_long,non-streaming,1995.56,1944.91,50.65,
multiwoz_MUL1215_turn3,30.41,very_long,streaming,1068.66,979.58,89.08,
multiwoz_MUL1215_turn3,30.41,very_long,non-streaming,2103.16,2053.66,49.50,
crosswoz_10749_turn3,30.48,very_long,streaming,985.42,892.26,93.16,
crosswoz_10749_turn3,30.48,very_long,non-streaming,2840.82,2787.71,53.11,
crosswoz_7701_turn3,30.56,very_long,streaming,885.78,803.22,82.56,
crosswoz_7701_turn3,30.56,very_long,non-streaming,2496.14,2446.99,49.15,
crosswoz_9200_turn3,30.84,very_long,streaming,769.33,682.62,86.71,
crosswoz_9200_turn3,30.84,very_long,non-streaming,2466.40,2417.21,49.18,
multiwoz_MUL1330_turn3,30.85,very_long,streaming,1130.66,1044.49,86.16,
multiwoz_MUL1330_turn3,30.85,very_long,non-streaming,2237.53,2181.32,56.21,
multiwoz_MUL2016_turn3,31.00,very_long,streaming,1237.90,1149.07,88.83,
multiwoz_MUL2016_turn3,31.00,very_long,non-streaming,2167.78,2119.47,48.31,
multiwoz_MUL0176_turn4,31.58,very_long,streaming,1011.27,931.62,79.65,
multiwoz_MUL0176_turn4,31.58,very_long,non-streaming,2306.21,2239.42,66.80,
crosswoz_9956_turn4,31.60,very_long,streaming,1082.86,973.41,109.45,
crosswoz_9956_turn4,31.60,very_long,non-streaming,2712.01,2658.62,53.39,
crosswoz_8202_turn3,31.61,very_long,streaming,973.38,887.77,85.61,
crosswoz_8202_turn3,31.61,very_long,non-streaming,2682.44,2635.44,47.01,
crosswoz_8672_turn3,31.66,very_long,streaming,901.01,778.72,122.30,
crosswoz_8672_turn3,31.66,very_long,non-streaming,2903.97,2854.66,49.31,
multiwoz_MUL0666_turn3,31.97,very_long,streaming,888.59,797.40,91.19,
multiwoz_MUL0666_turn3,31.97,very_long,non-streaming,2411.99,2343.66,68.33,
multiwoz_MUL1031_turn3,32.00,very_long,streaming,1231.30,1146.01,85.30,
multiwoz_MUL1031_turn3,32.00,very_long,non-streaming,2025.50,1979.16,46.34,
crosswoz_12315_turn3,32.11,very_long,streaming,1281.80,1195.61,86.19,
crosswoz_12315_turn3,32.11,very_long,non-streaming,2772.66,2707.04,65.63,
multiwoz_MUL1003_turn4,32.67,very_long,streaming,1218.77,1126.93,91.84,
multiwoz_MUL1003_turn4,32.67,very_long,non-streaming,2428.65,2361.64,67.00,
crosswoz_9033_turn3,32.70,very_long,streaming,861.65,767.68,93.97,
crosswoz_9033_turn3,32.70,very_long,non-streaming,2956.72,2909.86,46.86,
multiwoz_MUL0023_turn3,32.86,very_long,streaming,1263.44,1176.29,87.16,
multiwoz_MUL0023_turn3,32.86,very_long,non-streaming,1999.08,1950.24,48.83,
multiwoz_PMUL2296_turn3,32.88,very_long,streaming,695.42,604.48,90.94,
multiwoz_PMUL2296_turn3,32.88,very_long,non-streaming,2383.28,2312.96,70.32,
multiwoz_PMUL0322_turn4,32.95,very_long,streaming,1075.19,988.17,87.02,
multiwoz_PMUL0322_turn4,32.95,very_long,non-streaming,2318.71,2251.15,67.57,
crosswoz_11248_turn2,33.08,very_long,streaming,648.60,557.99,90.60,
crosswoz_11248_turn2,33.08,very_long,non-streaming,2563.57,2517.86,45.71,
multiwoz_MUL2157_turn3,33.35,very_long,streaming,1164.72,1077.20,87.52,
multiwoz_MUL2157_turn3,33.35,very_long,non-streaming,2336.80,2257.90,78.91,
multiwoz_PMUL2936_turn4,33.53,very_long,streaming,1093.53,1004.79,88.74,
multiwoz_PMUL2936_turn4,33.53,very_long,non-streaming,1900.23,1847.49,52.73,
crosswoz_10296_turn3,33.55,very_long,streaming,1147.08,1062.07,85.01,
crosswoz_10296_turn3,33.55,very_long,non-streaming,2904.26,2852.93,51.33,
crosswoz_962_turn3,33.74,very_long,streaming,815.74,735.00,80.74,
crosswoz_962_turn3,33.74,very_long,non-streaming,2793.63,2740.40,53.23,
crosswoz_7652_turn2,33.83,very_long,streaming,1100.53,1008.67,91.86,
crosswoz_7652_turn2,33.83,very_long,non-streaming,2883.91,2818.42,65.48,
crosswoz_11361_turn3,34.16,very_long,streaming,839.81,760.90,78.91,
crosswoz_11361_turn3,34.16,very_long,non-streaming,3058.09,3011.00,47.09,
multiwoz_PMUL2175_turn4,34.33,very_long,streaming,766.19,681.15,85.04,
multiwoz_PMUL2175_turn4,34.33,very_long,non-streaming,2417.37,2346.70,70.67,
multiwoz_MUL0789_turn3,34.46,very_long,streaming,1343.84,1233.73,110.11,
multiwoz_MUL0789_turn3,34.46,very_long,non-streaming,2308.56,2240.26,68.30,
multiwoz_PMUL1904_turn4,34.73,very_long,streaming,1292.51,1207.91,84.59,
multiwoz_PMUL1904_turn4,34.73,very_long,non-streaming,2353.35,2278.01,75.34,
crosswoz_9173_turn3,34.78,very_long,streaming,1327.73,1241.11,86.62,
crosswoz_9173_turn3,34.78,very_long,non-streaming,2815.86,2768.35,47.51,
multiwoz_MUL1001_turn3,34.98,very_long,streaming,922.28,831.10,91.18,
multiwoz_MUL1001_turn3,34.98,very_long,non-streaming,2668.41,2601.31,67.10,
multiwoz_PMUL4885_turn4,35.10,very_long,streaming,967.15,867.66,99.49,
multiwoz_PMUL4885_turn4,35.10,very_long,non-streaming,2521.86,2448.48,73.38,
multiwoz_MUL0084_turn4,35.24,very_long,streaming,1149.76,1058.88,90.88,
multiwoz_MUL0084_turn4,35.24,very_long,non-streaming,2590.39,2519.36,71.03,
multiwoz_PMUL1745_turn4,35.31,very_long,streaming,952.74,866.76,85.98,
multiwoz_PMUL1745_turn4,35.31,very_long,non-streaming,2481.10,2410.00,71.10,
crosswoz_8907_turn3,35.33,very_long,streaming,1120.90,1023.89,97.00,
crosswoz_8907_turn3,35.33,very_long,non-streaming,2945.40,2889.49,55.91,
crosswoz_11893_turn3,35.43,very_long,streaming,1646.93,1560.66,86.27,
crosswoz_11893_turn3,35.43,very_long,non-streaming,2852.86,2799.13,53.73,
crosswoz_11592_turn2,35.79,very_long,streaming,953.85,872.15,81.71,
crosswoz_11592_turn2,35.79,very_long,non-streaming,2817.76,2758.13,59.63,
crosswoz_11613_turn4,36.11,very_long,streaming,1417.23,1327.81,89.42,
crosswoz_11613_turn4,36.11,very_long,non-streaming,3053.09,2986.00,67.09,
multiwoz_MUL0874_turn4,36.43,very_long,streaming,1994.13,1872.17,121.95,
multiwoz_MUL0874_turn4,36.43,very_long,non-streaming,2677.38,2602.83,74.55,
multiwoz_MUL1353_turn3,36.54,very_long,streaming,1374.60,1286.07,88.53,
multiwoz_MUL1353_turn3,36.54,very_long,non-streaming,2551.88,2477.31,74.57,
crosswoz_9577_turn3,36.69,very_long,streaming,932.52,845.50,87.01,
crosswoz_9577_turn3,36.69,very_long,non-streaming,3278.83,3218.12,60.71,
multiwoz_MUL2174_turn4,36.72,very_long,streaming,871.69,782.99,88.70,
multiwoz_MUL2174_turn4,36.72,very_long,non-streaming,2410.80,2342.20,68.61,
crosswoz_7310_turn3,36.76,very_long,streaming,1667.07,1578.58,88.49,
crosswoz_7310_turn3,36.76,very_long,non-streaming,3211.49,3141.44,70.05,
multiwoz_PMUL2034_turn3,36.79,very_long,streaming,1341.05,1253.59,87.46,
multiwoz_PMUL2034_turn3,36.79,very_long,non-streaming,2422.14,2350.55,71.60,
crosswoz_12299_turn3,36.83,very_long,streaming,1824.68,1727.90,96.79,
crosswoz_12299_turn3,36.83,very_long,non-streaming,2958.60,2884.82,73.78,
multiwoz_PMUL3103_turn4,36.85,very_long,streaming,2667.22,2540.75,126.47,
multiwoz_PMUL3103_turn4,36.85,very_long,non-streaming,2403.19,2331.54,71.65,
multiwoz_PMUL2319_turn3,37.38,very_long,streaming,925.65,833.99,91.66,
multiwoz_PMUL2319_turn3,37.38,very_long,non-streaming,2519.73,2446.93,72.80,
crosswoz_9956_turn5,37.65,very_long,streaming,1091.25,1005.84,85.41,
crosswoz_9956_turn5,37.65,very_long,non-streaming,3154.55,3080.19,74.35,
multiwoz_MUL2018_turn4,37.65,very_long,streaming,858.68,773.03,85.65,
multiwoz_MUL2018_turn4,37.65,very_long,non-streaming,2292.27,2220.41,71.85,
crosswoz_10574_turn4,37.76,very_long,streaming,1225.47,1137.99,87.48,
crosswoz_10574_turn4,37.76,very_long,non-streaming,3071.66,3003.32,68.34,
multiwoz_MUL0069_turn4,37.78,very_long,streaming,964.71,872.80,91.91,
multiwoz_MUL0069_turn4,37.78,very_long,non-streaming,2325.46,2254.54,70.93,
crosswoz_9394_turn3,37.83,very_long,streaming,1077.85,992.55,85.30,
crosswoz_9394_turn3,37.83,very_long,non-streaming,3244.33,3162.93,81.40,
crosswoz_11730_turn3,37.84,very_long,streaming,1254.04,1166.48,87.56,
crosswoz_11730_turn3,37.84,very_long,non-streaming,3335.05,3264.46,70.60,
multiwoz_MUL1320_turn5,37.88,very_long,streaming,962.58,876.08,86.50,
multiwoz_MUL1320_turn5,37.88,very_long,non-streaming,2440.85,2370.57,70.28,
multiwoz_MUL0193_turn3,37.94,very_long,streaming,725.49,641.52,83.97,
multiwoz_MUL0193_turn3,37.94,very_long,non-streaming,2238.23,2171.51,66.72,
crosswoz_12298_turn3,37.99,very_long,streaming,1196.37,1107.20,89.17,
crosswoz_12298_turn3,37.99,very_long,non-streaming,3025.52,2958.34,67.18,
multiwoz_MUL0076_turn4,38.02,very_long,streaming,993.11,909.12,83.99,
multiwoz_MUL0076_turn4,38.02,very_long,non-streaming,2981.64,2904.07,77.57,
crosswoz_7196_turn3,38.28,very_long,streaming,990.55,901.34,89.21,
crosswoz_7196_turn3,38.28,very_long,non-streaming,3036.27,2966.82,69.45,
multiwoz_PMUL4031_turn4,38.48,very_long,streaming,1262.68,1168.57,94.10,
multiwoz_PMUL4031_turn4,38.48,very_long,non-streaming,2255.59,2187.90,67.69,
multiwoz_MUL0641_turn3,38.78,very_long,streaming,1431.70,1340.45,91.25,
multiwoz_MUL0641_turn3,38.78,very_long,non-streaming,2613.01,2541.57,71.44,
crosswoz_2228_turn3,39.04,very_long,streaming,899.63,811.37,88.25,
crosswoz_2228_turn3,39.04,very_long,non-streaming,3209.44,3136.46,72.98,
multiwoz_PMUL4612_turn4,39.14,very_long,streaming,867.91,779.82,88.09,
multiwoz_PMUL4612_turn4,39.14,very_long,non-streaming,2764.15,2684.02,80.12,
crosswoz_10040_turn3,39.23,very_long,streaming,1593.95,1510.31,83.65,
crosswoz_10040_turn3,39.23,very_long,non-streaming,3264.78,3197.62,67.16,
crosswoz_11334_turn3,39.47,very_long,streaming,966.94,877.04,89.91,
crosswoz_11334_turn3,39.47,very_long,non-streaming,3585.95,3518.39,67.55,
crosswoz_3145_turn3,39.58,very_long,streaming,971.97,888.29,83.68,
crosswoz_3145_turn3,39.58,very_long,non-streaming,3389.03,3320.41,68.62,
multiwoz_MUL0183_turn4,39.88,very_long,streaming,897.58,809.00,88.59,
multiwoz_MUL0183_turn4,39.88,very_long,non-streaming,2850.49,2780.44,70.06,
multiwoz_MUL1152_turn4,39.93,very_long,streaming,994.11,844.24,149.87,
multiwoz_MUL1152_turn4,39.93,very_long,non-streaming,2689.67,2612.80,76.87,
multiwoz_MUL1203_turn4,40.04,very_long,streaming,1193.69,1107.27,86.42,
multiwoz_MUL1203_turn4,40.04,very_long,non-streaming,2923.09,2852.28,70.81,
crosswoz_497_turn4,40.15,very_long,streaming,853.44,773.92,79.52,
crosswoz_497_turn4,40.15,very_long,non-streaming,3457.94,3408.85,49.08,
crosswoz_9080_turn3,40.15,very_long,streaming,1318.34,1229.95,88.39,
crosswoz_9080_turn3,40.15,very_long,non-streaming,3449.63,3378.25,71.38,
multiwoz_PMUL2175_turn5,40.41,very_long,streaming,734.29,637.50,96.79,
multiwoz_PMUL2175_turn5,40.41,very_long,non-streaming,2744.83,2674.12,70.71,
multiwoz_MUL1459_turn4,40.62,very_long,streaming,1173.26,1084.42,88.85,
multiwoz_MUL1459_turn4,40.62,very_long,non-streaming,2552.26,2480.49,71.77,
crosswoz_9365_turn4,40.76,very_long,streaming,1466.43,1378.48,87.95,
crosswoz_9365_turn4,40.76,very_long,non-streaming,3370.57,3298.51,72.07,
crosswoz_11592_turn3,40.77,very_long,streaming,786.59,672.87,113.72,
crosswoz_11592_turn3,40.77,very_long,non-streaming,3374.27,3303.96,70.31,
multiwoz_PMUL1904_turn5,40.87,very_long,streaming,905.05,816.40,88.65,
multiwoz_PMUL1904_turn5,40.87,very_long,non-streaming,2756.36,2685.19,71.17,
multiwoz_MUL1031_turn4,40.96,very_long,streaming,1695.88,1610.33,85.55,
multiwoz_MUL1031_turn4,40.96,very_long,non-streaming,2725.15,2653.84,71.30,
multiwoz_MUL0666_turn4,41.25,very_long,streaming,1056.57,968.99,87.59,
multiwoz_MUL0666_turn4,41.25,very_long,non-streaming,3008.01,2937.98,70.03,
multiwoz_PMUL0322_turn5,41.31,very_long,streaming,1835.56,1741.66,93.90,
multiwoz_PMUL0322_turn5,41.31,very_long,non-streaming,2767.63,2696.87,70.76,
multiwoz_MUL1191_turn4,41.37,very_long,streaming,924.04,818.81,105.23,
multiwoz_MUL1191_turn4,41.37,very_long,non-streaming,2917.23,2846.14,71.09,
multiwoz_MUL2174_turn5,41.51,very_long,streaming,1219.42,1132.22,87.21,
multiwoz_MUL2174_turn5,41.51,very_long,non-streaming,2402.32,2333.15,69.17,
crosswoz_11406_turn4,41.78,very_long,streaming,978.61,895.19,83.42,
crosswoz_11406_turn4,41.78,very_long,non-streaming,3648.71,3580.45,68.26,
crosswoz_8717_turn3,41.78,very_long,streaming,1196.54,1104.11,92.43,
crosswoz_8717_turn3,41.78,very_long,non-streaming,3710.23,3640.28,69.95,
multiwoz_PMUL4499_turn4,41.81,very_long,streaming,974.69,889.26,85.43,
multiwoz_PMUL4499_turn4,41.81,very_long,non-streaming,2429.06,2358.12,70.95,
crosswoz_9956_turn6,41.95,very_long,streaming,1492.63,1411.76,80.86,
crosswoz_9956_turn6,41.95,very_long,non-streaming,3138.42,3068.21,70.21,
multiwoz_MUL1215_turn4,42.09,very_long,streaming,861.68,782.07,79.61,
multiwoz_MUL1215_turn4,42.09,very_long,non-streaming,2580.86,2510.03,70.83,
multiwoz_PMUL4254_turn4,42.16,very_long,streaming,912.55,831.81,80.74,
