sample_id,scope,mode,duration_group,wer,cer,wer_s,wer_d,wer_i,wer_n,cer_s,cer_d,cer_i,cer_n,empty
crosswoz_11613_turn9,crosswoz,non-streaming,extra_long,0.1401,0.1401,15,32,3,357,15,32,3,357,0
crosswoz_10197_turn7,crosswoz,streaming,extra_long,0.1053,0.1053,18,20,0,361,18,20,0,361,0
crosswoz_10197_turn7,crosswoz,non-streaming,extra_long,0.0831,0.0831,10,20,0,361,10,20,0,361,0
crosswoz_11248_turn5,crosswoz,streaming,extra_long,0.0426,0.0426,13,1,1,352,13,1,1,352,0
crosswoz_11248_turn5,crosswoz,non-streaming,extra_long,0.0398,0.0398,12,1,1,352,12,1,1,352,0
crosswoz_11735_turn6,crosswoz,streaming,extra_long,0.0471,0.0471,14,0,2,340,14,0,2,340,0
crosswoz_11735_turn6,crosswoz,non-streaming,extra_long,0.0500,0.0500,16,0,1,340,16,0,1,340,0
crosswoz_3145_turn6,crosswoz,streaming,extra_long,0.0653,0.0653,20,0,3,352,20,0,3,352,0
crosswoz_3145_turn6,crosswoz,non-streaming,extra_long,0.0455,0.0455,14,0,2,352,14,0,2,352,0
crosswoz_8202_turn7,crosswoz,streaming,extra_long,0.0686,0.0686,21,1,2,350,21,1,2,350,0
crosswoz_8202_turn7,crosswoz,non-streaming,extra_long,0.0486,0.0486,14,1,2,350,14,1,2,350,0
crosswoz_9173_turn7,crosswoz,streaming,extra_long,0.0432,0.0432,15,0,0,347,15,0,0,347,0
crosswoz_9173_turn7,crosswoz,non-streaming,extra_long,0.0519,0.0519,18,0,0,347,18,0,0,347,0
crosswoz_422_turn7,crosswoz,streaming,extra_long,0.0663,0.0663,21,0,1,332,21,0,1,332,0
crosswoz_422_turn7,crosswoz,non-streaming,extra_long,0.0663,0.0663,21,0,1,332,21,0,1,332,0
crosswoz_12315_turn7,crosswoz,streaming,extra_long,0.0862,0.0862,27,1,2,348,27,1,2,348,0
crosswoz_12315_turn7,crosswoz,non-streaming,extra_long,0.0661,0.0661,20,1,2,348,20,1,2,348,0
crosswoz_1101_turn6,crosswoz,streaming,extra_long,0.1392,0.1392,20,25,4,352,20,25,4,352,0
crosswoz_1101_turn6,crosswoz,non-streaming,extra_long,0.1307,0.1307,19,25,2,352,19,25,2,352,0
crosswoz_10749_turn7,crosswoz,streaming,extra_long,0.0511,0.0511,14,1,4,372,14,1,4,372,0
crosswoz_10749_turn7,crosswoz,non-streaming,extra_long,0.0430,0.0430,14,1,1,372,14,1,1,372,0
crosswoz_9138_turn6,crosswoz,streaming,extra_long,0.0481,0.0481,15,0,3,374,15,0,3,374,0
crosswoz_9138_turn6,crosswoz,non-streaming,extra_long,0.0428,0.0428,14,0,2,374,14,0,2,374,0
crosswoz_9275_turn4,crosswoz,streaming,extra_long,0.1037,0.1037,28,1,5,328,28,1,5,328,0
crosswoz_9275_turn4,crosswoz,non-streaming,extra_long,0.1829,0.1829,16,40,4,328,16,40,4,328,0
crosswoz_11406_turn7,crosswoz,streaming,extra_long,0.0864,0.0864,27,0,4,359,27,0,4,359,0
crosswoz_11406_turn7,crosswoz,non-streaming,extra_long,0.0864,0.0864,27,0,4,359,27,0,4,359,0
crosswoz_10661_turn7,crosswoz,streaming,extra_long,0.0687,0.0687,21,4,0,364,21,4,0,364,0
crosswoz_10661_turn7,crosswoz,non-streaming,extra_long,0.0632,0.0632,17,6,0,364,17,6,0,364,0
crosswoz_11730_turn7,crosswoz,streaming,extra_long,0.0773,0.0773,26,1,2,375,26,1,2,375,0
crosswoz_11730_turn7,crosswoz,non-streaming,extra_long,0.0747,0.0747,25,1,2,375,25,1,2,375,0
crosswoz_10382_turn7,crosswoz,streaming,extra_long,0.0825,0.0825,25,3,4,388,25,3,4,388,0
crosswoz_10382_turn7,crosswoz,non-streaming,extra_long,0.0593,0.0593,17,3,3,388,17,3,3,388,0
crosswoz_8707_turn6,crosswoz,streaming,extra_long,0.0958,0.0958,29,2,3,355,29,2,3,355,0
crosswoz_8707_turn6,crosswoz,non-streaming,extra_long,0.1099,0.1099,25,12,2,355,25,12,2,355,0
crosswoz_9394_turn5,crosswoz,streaming,extra_long,0.0886,0.0886,25,1,6,361,25,1,6,361,0
crosswoz_9394_turn5,crosswoz,non-streaming,extra_long,0.0942,0.0942,27,1,6,361,27,1,6,361,0
crosswoz_10296_turn8,crosswoz,streaming,extra_long,0.0429,0.0429,13,0,3,373,13,0,3,373,0
crosswoz_10296_turn8,crosswoz,non-streaming,extra_long,0.0322,0.0322,11,0,1,373,11,0,1,373,0
crosswoz_9080_turn6,crosswoz,streaming,extra_long,0.0519,0.0519,15,1,3,366,15,1,3,366,0
crosswoz_9080_turn6,crosswoz,non-streaming,extra_long,0.0574,0.0574,17,1,3,366,17,1,3,366,0
crosswoz_7701_turn7,crosswoz,streaming,extra_long,0.0499,0.0499,15,0,3,361,15,0,3,361,0
crosswoz_7701_turn7,crosswoz,non-streaming,extra_long,0.0499,0.0499,15,0,3,361,15,0,3,361,0
crosswoz_8796_turn5,crosswoz,streaming,extra_long,0.1044,0.1044,28,1,9,364,28,1,9,364,0
crosswoz_8796_turn5,crosswoz,non-streaming,extra_long,0.0962,0.0962,28,0,7,364,28,0,7,364,0
crosswoz_11893_turn7,crosswoz,streaming,extra_long,0.0453,0.0453,14,1,3,397,14,1,3,397,0
crosswoz_11893_turn7,crosswoz,non-streaming,extra_long,0.0378,0.0378,11,1,3,397,11,1,3,397,0
crosswoz_8202_turn9,crosswoz,streaming,extra_long,0.1769,0.1769,26,49,0,424,26,49,0,424,0
crosswoz_8202_turn9,crosswoz,non-streaming,extra_long,0.1745,0.1745,25,49,0,424,25,49,0,424,0
crosswoz_7310_turn7,crosswoz,streaming,extra_long,0.1404,0.1404,24,29,4,406,24,29,4,406,0
crosswoz_7310_turn7,crosswoz,non-streaming,extra_long,0.1404,0.1404,26,28,3,406,26,28,3,406,0
crosswoz_12299_turn7,crosswoz,streaming,extra_long,0.0872,0.0872,22,1,11,390,22,1,11,390,0
crosswoz_12299_turn7,crosswoz,non-streaming,extra_long,0.0590,0.0590,16,1,6,390,16,1,6,390,0
crosswoz_7196_turn6,crosswoz,streaming,extra_long,0.0714,0.0714,20,1,6,378,20,1,6,378,0
crosswoz_7196_turn6,crosswoz,non-streaming,extra_long,0.0767,0.0767,23,1,5,378,23,1,5,378,0
crosswoz_98_turn6,crosswoz,streaming,extra_long,0.0946,0.0946,31,0,2,349,31,0,2,349,0
crosswoz_98_turn6,crosswoz,non-streaming,extra_long,0.0888,0.0888,30,0,1,349,30,0,1,349,0
crosswoz_8717_turn5,crosswoz,streaming,extra_long,0.1425,0.1425,36,11,5,365,36,11,5,365,0
crosswoz_8717_turn5,crosswoz,non-streaming,extra_long,0.0986,0.0986,34,0,2,365,34,0,2,365,0
crosswoz_11334_turn8,crosswoz,streaming,extra_long,0.0674,0.0674,20,1,4,371,20,1,4,371,0
crosswoz_11334_turn8,crosswoz,non-streaming,extra_long,0.0566,0.0566,18,0,3,371,18,0,3,371,0
crosswoz_10574_turn8,crosswoz,streaming,extra_long,0.0620,0.0620,13,9,3,403,13,9,3,403,0
crosswoz_10574_turn8,crosswoz,non-streaming,extra_long,0.0620,0.0620,15,8,2,403,15,8,2,403,0
crosswoz_8707_turn7,crosswoz,streaming,extra_long,0.1575,0.1575,25,36,2,400,25,36,2,400,0
crosswoz_8707_turn7,crosswoz,non-streaming,extra_long,0.1450,0.1450,20,36,2,400,20,36,2,400,0
crosswoz_7701_turn8,crosswoz,streaming,extra_long,0.0914,0.0914,24,9,3,394,24,9,3,394,0
crosswoz_7701_turn8,crosswoz,non-streaming,extra_long,0.0838,0.0838,21,9,3,394,21,9,3,394,0
crosswoz_9577_turn7,crosswoz,streaming,extra_long,0.0344,0.0344,9,1,4,407,9,1,4,407,0
crosswoz_9577_turn7,crosswoz,non-streaming,extra_long,0.0270,0.0270,8,0,3,407,8,0,3,407,0
crosswoz_12298_turn6,crosswoz,streaming,extra_long,0.0512,0.0512,19,0,1,391,19,0,1,391,0
crosswoz_12298_turn6,crosswoz,non-streaming,extra_long,0.0588,0.0588,22,0,1,391,22,0,1,391,0
crosswoz_11406_turn8,crosswoz,streaming,extra_long,0.0667,0.0667,21,1,4,390,21,1,4,390,0
crosswoz_11406_turn8,crosswoz,non-streaming,extra_long,0.0769,0.0769,26,0,4,390,26,0,4,390,0
crosswoz_12011_turn6,crosswoz,streaming,extra_long,0.0773,0.0773,29,0,2,401,29,0,2,401,0
crosswoz_12011_turn6,crosswoz,non-streaming,extra_long,0.0648,0.0648,25,0,1,401,25,0,1,401,0
crosswoz_8202_turn8,crosswoz,streaming,extra_long,0.0657,0.0657,24,1,1,396,24,1,1,396,0
crosswoz_8202_turn8,crosswoz,non-streaming,extra_long,0.0657,0.0657,24,1,1,396,24,1,1,396,0
crosswoz_8672_turn9,crosswoz,streaming,extra_long,0.0541,0.0541,18,2,2,407,18,2,2,407,0
crosswoz_8672_turn9,crosswoz,non-streaming,extra_long,0.0541,0.0541,19,1,2,407,19,1,2,407,0
crosswoz_10296_turn9,crosswoz,streaming,extra_long,0.0400,0.0400,14,0,2,400,14,0,2,400,0
crosswoz_10296_turn9,crosswoz,non-streaming,extra_long,0.0300,0.0300,11,0,1,400,11,0,1,400,0
crosswoz_7652_turn5,crosswoz,streaming,extra_long,0.0930,0.0930,35,1,1,398,35,1,1,398,0
crosswoz_7652_turn5,crosswoz,non-streaming,extra_long,0.0879,0.0879,33,1,1,398,33,1,1,398,0
crosswoz_11592_turn6,crosswoz,streaming,extra_long,0.0744,0.0744,24,0,3,363,24,0,3,363,0
crosswoz_11592_turn6,crosswoz,non-streaming,extra_long,0.0689,0.0689,21,0,4,363,21,0,4,363,0
crosswoz_2228_turn7,crosswoz,streaming,extra_long,0.0478,0.0478,16,0,4,418,16,0,4,418,0
crosswoz_2228_turn7,crosswoz,non-streaming,extra_long,0.0502,0.0502,16,0,5,418,16,0,5,418,0
crosswoz_12315_turn8,crosswoz,streaming,extra_long,0.0704,0.0704,24,2,2,398,24,2,2,398,0
crosswoz_12315_turn8,crosswoz,non-streaming,extra_long,0.0779,0.0779,28,2,1,398,28,2,1,398,0
crosswoz_9033_turn7,crosswoz,streaming,extra_long,0.0854,0.0854,28,3,3,398,28,3,3,398,0
crosswoz_9033_turn7,crosswoz,non-streaming,extra_long,0.0955,0.0955,34,3,1,398,34,3,1,398,0
crosswoz_9275_turn5,crosswoz,streaming,extra_long,0.0849,0.0849,25,0,6,365,25,0,6,365,0
crosswoz_9275_turn5,crosswoz,non-streaming,extra_long,0.0740,0.0740,23,0,4,365,23,0,4,365,0
crosswoz_10749_turn8,crosswoz,streaming,extra_long,0.0627,0.0627,23,1,2,415,23,1,2,415,0
crosswoz_10749_turn8,crosswoz,non-streaming,extra_long,0.0482,0.0482,18,0,2,415,18,0,2,415,0
crosswoz_8907_turn7,crosswoz,streaming,extra_long,0.0532,0.0532,20,2,1,432,20,2,1,432,0
crosswoz_8907_turn7,crosswoz,non-streaming,extra_long,0.0556,0.0556,21,2,1,432,21,2,1,432,0
crosswoz_11730_turn8,crosswoz,streaming,extra_long,0.0545,0.0545,19,2,2,422,19,2,2,422,0
crosswoz_11730_turn8,crosswoz,non-streaming,extra_long,0.0521,0.0521,19,1,2,422,19,1,2,422,0
crosswoz_9200_turn7,crosswoz,streaming,extra_long,0.0350,0.0350,13,0,1,400,13,0,1,400,0
crosswoz_9200_turn7,crosswoz,non-streaming,extra_long,0.0400,0.0400,15,0,1,400,15,0,1,400,0
crosswoz_9365_turn7,crosswoz,streaming,extra_long,0.0622,0.0622,22,0,3,402,22,0,3,402,0
crosswoz_9365_turn7,crosswoz,non-streaming,extra_long,0.0622,0.0622,23,0,2,402,23,0,2,402,0
crosswoz_10197_turn8,crosswoz,streaming,extra_long,0.1151,0.1151,22,29,0,443,22,29,0,443,0
crosswoz_10197_turn8,crosswoz,non-streaming,extra_long,0.0993,0.0993,15,29,0,443,15,29,0,443,0
crosswoz_10574_turn9,crosswoz,streaming,extra_long,0.0670,0.0670,11,1,17,433,11,1,17,433,0
crosswoz_10574_turn9,crosswoz,non-streaming,extra_long,0.0393,0.0393,14,1,2,433,14,1,2,433,0
crosswoz_10040_turn7,crosswoz,streaming,extra_long,0.0974,0.0974,29,1,8,390,29,1,8,390,0
crosswoz_10040_turn7,crosswoz,non-streaming,extra_long,0.0923,0.0923,27,1,8,390,27,1,8,390,0
crosswoz_3145_turn7,crosswoz,streaming,extra_long,0.0676,0.0676,21,2,5,414,21,2,5,414,0
crosswoz_3145_turn7,crosswoz,non-streaming,extra_long,0.0580,0.0580,19,2,3,414,19,2,3,414,0
crosswoz_9080_turn7,crosswoz,streaming,extra_long,0.0641,0.0641,24,1,2,421,24,1,2,421,0
crosswoz_9080_turn7,crosswoz,non-streaming,extra_long,0.0499,0.0499,17,1,3,421,17,1,3,421,0
crosswoz_11248_turn6,crosswoz,streaming,extra_long,0.0609,0.0609,17,7,2,427,17,7,2,427,0
crosswoz_11248_turn6,crosswoz,non-streaming,extra_long,0.0585,0.0585,16,7,2,427,16,7,2,427,0
crosswoz_1101_turn7,crosswoz,streaming,extra_long,0.1053,0.1053,37,0,5,399,37,0,5,399,0
crosswoz_1101_turn7,crosswoz,non-streaming,extra_long,0.0927,0.0927,33,0,4,399,33,0,4,399,0
crosswoz_8796_turn6,crosswoz,streaming,extra_long,0.0809,0.0809,26,0,7,408,26,0,7,408,0
crosswoz_8796_turn6,crosswoz,non-streaming,extra_long,0.0809,0.0809,25,0,8,408,25,0,8,408,0
crosswoz_8424_turn6,crosswoz,streaming,extra_long,0.0618,0.0618,22,1,3,421,22,1,3,421,0
crosswoz_8424_turn6,crosswoz,non-streaming,extra_long,0.0523,0.0523,19,0,3,421,19,0,3,421,0
crosswoz_8436_turn6,crosswoz,streaming,extra_long,0.0483,0.0483,16,1,3,414,16,1,3,414,0
crosswoz_8436_turn6,crosswoz,non-streaming,extra_long,0.0459,0.0459,17,0,2,414,17,0,2,414,0
crosswoz_98_turn7,crosswoz,streaming,extra_long,0.1066,0.1066,36,2,4,394,36,2,4,394,0
crosswoz_98_turn7,crosswoz,non-streaming,extra_long,0.0888,0.0888,32,2,1,394,32,2,1,394,0
crosswoz_10382_turn8,crosswoz,streaming,extra_long,0.0864,0.0864,28,4,6,440,28,4,6,440,0
crosswoz_10382_turn8,crosswoz,non-streaming,extra_long,0.0727,0.0727,24,3,5,440,24,3,5,440,0
crosswoz_11361_turn7,crosswoz,streaming,extra_long,0.0681,0.0681,23,1,4,411,23,1,4,411,0
crosswoz_11361_turn7,crosswoz,non-streaming,extra_long,0.0754,0.0754,26,1,4,411,26,1,4,411,0
crosswoz_7196_turn7,crosswoz,streaming,extra_long,0.0479,0.0479,16,1,4,438,16,1,4,438,0
crosswoz_7196_turn7,crosswoz,non-streaming,extra_long,0.0502,0.0502,17,1,4,438,17,1,4,438,0
crosswoz_12315_turn9,crosswoz,streaming,extra_long,0.1230,0.1230,27,26,2,447,27,26,2,447,0
crosswoz_12315_turn9,crosswoz,non-streaming,extra_long,0.1186,0.1186,26,26,1,447,26,26,1,447,0
crosswoz_8672_turn10,crosswoz,streaming,extra_long,0.0629,0.0629,25,0,2,429,25,0,2,429,0
crosswoz_8672_turn10,crosswoz,non-streaming,extra_long,0.0653,0.0653,26,0,2,429,26,0,2,429,0
crosswoz_11893_turn8,crosswoz,streaming,extra_long,0.0659,0.0659,21,2,6,440,21,2,6,440,0
crosswoz_11893_turn8,crosswoz,non-streaming,extra_long,0.0500,0.0500,17,1,4,440,17,1,4,440,0
crosswoz_422_turn8,crosswoz,streaming,extra_long,0.0874,0.0874,32,1,3,412,32,1,3,412,0
crosswoz_422_turn8,crosswoz,non-streaming,extra_long,0.0728,0.0728,27,0,3,412,27,0,3,412,0
crosswoz_11334_turn9,crosswoz,streaming,extra_long,0.0860,0.0860,24,2,9,407,24,2,9,407,0
crosswoz_11334_turn9,crosswoz,non-streaming,extra_long,0.0663,0.0663,19,1,7,407,19,1,7,407,0
crosswoz_12299_turn8,crosswoz,streaming,extra_long,0.0659,0.0659,20,1,8,440,20,1,8,440,0
crosswoz_12299_turn8,crosswoz,non-streaming,extra_long,0.0659,0.0659,22,1,6,440,22,1,6,440,0
crosswoz_12011_turn7,crosswoz,streaming,extra_long,0.0769,0.0769,33,0,1,442,33,0,1,442,0
crosswoz_12011_turn7,crosswoz,non-streaming,extra_long,0.0566,0.0566,24,0,1,442,24,0,1,442,0
crosswoz_497_turn9,crosswoz,streaming,extra_long,0.0604,0.0604,17,2,6,414,17,2,6,414,0
crosswoz_497_turn9,crosswoz,non-streaming,extra_long,0.0459,0.0459,15,1,3,414,15,1,3,414,0
crosswoz_1101_turn8,crosswoz,streaming,extra_long,0.1359,0.1359,31,25,3,434,31,25,3,434,0
crosswoz_1101_turn8,crosswoz,non-streaming,extra_long,0.1152,0.1152,23,25,2,434,23,25,2,434,0
crosswoz_9956_turn10,crosswoz,streaming,extra_long,0.1179,0.1179,35,2,11,407,35,2,11,407,0
crosswoz_9956_turn10,crosswoz,non-streaming,extra_long,0.1155,0.1155,34,2,11,407,34,2,11,407,0
crosswoz_10661_turn8,crosswoz,streaming,extra_long,0.0727,0.0727,24,2,6,440,24,2,6,440,0
crosswoz_10661_turn8,crosswoz,non-streaming,extra_long,0.0705,0.0705,23,2,6,440,23,2,6,440,0
crosswoz_3145_turn8,crosswoz,streaming,extra_long,0.1339,0.1339,25,36,3,478,25,36,3,478,0
crosswoz_3145_turn8,crosswoz,non-streaming,extra_long,0.1234,0.1234,20,36,3,478,20,36,3,478,0
crosswoz_10749_turn9,crosswoz,streaming,extra_long,0.0593,0.0593,23,2,2,455,23,2,2,455,0
crosswoz_10749_turn9,crosswoz,non-streaming,extra_long,0.0527,0.0527,22,0,2,455,22,0,2,455,0
crosswoz_9173_turn8,crosswoz,streaming,extra_long,0.0722,0.0722,26,3,3,443,26,3,3,443,0
crosswoz_9173_turn8,crosswoz,non-streaming,extra_long,0.0609,0.0609,22,3,2,443,22,3,2,443,0
crosswoz_10197_turn9,crosswoz,streaming,extra_long,0.1065,0.1065,22,29,0,479,22,29,0,479,0
crosswoz_10197_turn9,crosswoz,non-streaming,extra_long,0.1023,0.1023,20,29,0,479,20,29,0,479,0
crosswoz_9200_turn8,crosswoz,streaming,extra_long,0.0366,0.0366,14,1,1,437,14,1,1,437,0
crosswoz_9200_turn8,crosswoz,non-streaming,extra_long,0.0389,0.0389,15,1,1,437,15,1,1,437,0
crosswoz_12298_turn7,crosswoz,streaming,extra_long,0.0539,0.0539,23,1,0,445,23,1,0,445,0
crosswoz_12298_turn7,crosswoz,non-streaming,extra_long,0.0404,0.0404,18,0,0,445,18,0,0,445,0
crosswoz_10296_turn10,crosswoz,streaming,extra_long,0.0539,0.0539,21,0,3,445,21,0,3,445,0
crosswoz_10296_turn10,crosswoz,non-streaming,extra_long,0.0584,0.0584,24,0,2,445,24,0,2,445,0
crosswoz_9956_turn11,crosswoz,streaming,extra_long,0.1634,0.1634,30,33,11,453,30,33,11,453,0
crosswoz_9956_turn11,crosswoz,non-streaming,extra_long,0.1302,0.1302,25,22,12,453,25,22,12,453,0
crosswoz_8717_turn6,crosswoz,streaming,extra_long,0.0982,0.0982,40,0,3,438,40,0,3,438,0
crosswoz_8717_turn6,crosswoz,non-streaming,extra_long,0.0890,0.0890,35,1,3,438,35,1,3,438,0
crosswoz_11406_turn9,crosswoz,streaming,extra_long,0.0652,0.0652,23,2,4,445,23,2,4,445,0
crosswoz_11406_turn9,crosswoz,non-streaming,extra_long,0.0674,0.0674,27,0,3,445,27,0,3,445,0
crosswoz_10331_turn6,crosswoz,streaming,extra_long,0.0703,0.0703,27,0,4,441,27,0,4,441,0
crosswoz_10331_turn6,crosswoz,non-streaming,extra_long,0.0567,0.0567,23,0,2,441,23,0,2,441,0
crosswoz_11592_turn7,crosswoz,streaming,extra_long,0.0966,0.0966,36,0,4,414,36,0,4,414,0
crosswoz_11592_turn7,crosswoz,non-streaming,extra_long,0.0870,0.0870,33,0,3,414,33,0,3,414,0
crosswoz_11735_turn7,crosswoz,streaming,extra_long,0.0619,0.0619,24,0,3,436,24,0,3,436,0
crosswoz_11735_turn7,crosswoz,non-streaming,extra_long,0.0482,0.0482,20,0,1,436,20,0,1,436,0
crosswoz_962_turn6,crosswoz,streaming,extra_long,0.1388,0.1388,40,18,6,461,40,18,6,461,0
crosswoz_962_turn6,crosswoz,non-streaming,extra_long,0.1106,0.1106,27,18,6,461,27,18,6,461,0
crosswoz_9577_turn8,crosswoz,streaming,extra_long,0.0636,0.0636,20,3,7,472,20,3,7,472,0
crosswoz_9577_turn8,crosswoz,non-streaming,extra_long,0.0466,0.0466,18,1,3,472,18,1,3,472,0
crosswoz_7196_turn8,crosswoz,streaming,extra_long,0.0736,0.0736,28,1,5,462,28,1,5,462,0
crosswoz_7196_turn8,crosswoz,non-streaming,extra_long,0.0628,0.0628,24,1,4,462,24,1,4,462,0
crosswoz_7701_turn9,crosswoz,streaming,extra_long,0.0673,0.0673,27,0,3,446,27,0,3,446,0
crosswoz_7701_turn9,crosswoz,non-streaming,extra_long,0.0471,0.0471,18,0,3,446,18,0,3,446,0
crosswoz_11613_turn10,crosswoz,streaming,extra_long,0.0839,0.0839,26,2,10,453,26,2,10,453,0
crosswoz_11613_turn10,crosswoz,non-streaming,extra_long,0.0728,0.0728,24,2,7,453,24,2,7,453,0
crosswoz_8907_turn8,crosswoz,streaming,extra_long,0.0789,0.0789,32,3,4,494,32,3,4,494,0
crosswoz_8907_turn8,crosswoz,non-streaming,extra_long,0.0668,0.0668,29,2,2,494,29,2,2,494,0
crosswoz_2228_turn8,crosswoz,streaming,extra_long,0.0498,0.0498,21,0,3,482,21,0,3,482,0
crosswoz_2228_turn8,crosswoz,non-streaming,extra_long,0.0539,0.0539,21,0,5,482,21,0,5,482,0
crosswoz_9033_turn8,crosswoz,streaming,extra_long,0.0808,0.0808,30,3,4,458,30,3,4,458,0
crosswoz_9033_turn8,crosswoz,non-streaming,extra_long,0.0873,0.0873,36,3,1,458,36,3,1,458,0
crosswoz_10040_turn8,crosswoz,streaming,extra_long,0.0935,0.0935,32,2,9,460,32,2,9,460,0
crosswoz_10040_turn8,crosswoz,non-streaming,extra_long,0.0957,0.0957,31,2,11,460,31,2,11,460,0
crosswoz_9080_turn8,crosswoz,streaming,extra_long,0.0574,0.0574,23,1,3,470,23,1,3,470,0
crosswoz_9080_turn8,crosswoz,non-streaming,extra_long,0.0553,0.0553,22,1,3,470,22,1,3,470,0
crosswoz_11730_turn9,crosswoz,streaming,extra_long,0.0514,0.0514,22,1,2,486,22,1,2,486,0
crosswoz_11730_turn9,crosswoz,non-streaming,extra_long,0.0473,0.0473,21,0,2,486,21,0,2,486,0
crosswoz_10661_turn9,crosswoz,streaming,extra_long,0.0744,0.0744,27,7,2,484,27,7,2,484,0
crosswoz_10661_turn9,crosswoz,non-streaming,extra_long,0.0579,0.0579,24,4,0,484,24,4,0,484,0
crosswoz_9138_turn7,crosswoz,streaming,extra_long,0.0624,0.0624,24,2,5,497,24,2,5,497,0
crosswoz_9138_turn7,crosswoz,non-streaming,extra_long,0.0584,0.0584,24,2,3,497,24,2,3,497,0
crosswoz_11592_turn8,crosswoz,streaming,extra_long,0.0809,0.0809,32,0,4,445,32,0,4,445,0
crosswoz_11592_turn8,crosswoz,non-streaming,extra_long,0.0809,0.0809,32,1,3,445,32,1,3,445,0
crosswoz_10749_turn10,crosswoz,streaming,extra_long,0.0589,0.0589,25,2,2,492,25,2,2,492,0
crosswoz_10749_turn10,crosswoz,non-streaming,extra_long,0.0549,0.0549,24,1,2,492,24,1,2,492,0
crosswoz_8707_turn8,crosswoz,streaming,extra_long,0.1516,0.1516,34,36,4,488,34,36,4,488,0
crosswoz_8707_turn8,crosswoz,non-streaming,extra_long,0.1598,0.1598,38,36,4,488,38,36,4,488,0
crosswoz_11334_turn10,crosswoz,streaming,extra_long,0.0857,0.0857,24,10,6,467,24,10,6,467,0
crosswoz_11334_turn10,crosswoz,non-streaming,extra_long,0.0749,0.0749,20,10,5,467,20,10,5,467,0
crosswoz_10382_turn9,crosswoz,streaming,extra_long,0.0696,0.0696,25,3,7,503,25,3,7,503,0
crosswoz_10382_turn9,crosswoz,non-streaming,extra_long,0.0716,0.0716,28,3,5,503,28,3,5,503,0
crosswoz_8796_turn7,crosswoz,streaming,extra_long,0.0833,0.0833,30,0,10,480,30,0,10,480,0
crosswoz_8796_turn7,crosswoz,non-streaming,extra_long,0.0750,0.0750,25,0,11,480,25,0,11,480,0
crosswoz_497_turn10,crosswoz,streaming,extra_long,0.0450,0.0450,18,0,3,467,18,0,3,467,0
crosswoz_497_turn10,crosswoz,non-streaming,extra_long,0.0385,0.0385,15,0,3,467,15,0,3,467,0
crosswoz_8202_turn10,crosswoz,streaming,extra_long,0.0562,0.0562,24,2,2,498,24,2,2,498,0
crosswoz_8202_turn10,crosswoz,non-streaming,extra_long,0.0462,0.0462,18,3,2,498,18,3,2,498,0
