sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,wer,cer,asr_time_ms,error
multiwoz_MUL1330_turn3,multiwoz,en,MUL1330,3,515,30.85,very_long,non-streaming,0.0000,0.0000,2037.44,
multiwoz_MUL1330_turn3,multiwoz,en,MUL1330,3,515,30.85,very_long,streaming,0.0108,0.0020,578.12,
multiwoz_MUL2016_turn3,multiwoz,en,MUL2016,3,412,31.00,very_long,non-streaming,0.0000,0.0000,2033.98,
multiwoz_MUL2016_turn3,multiwoz,en,MUL2016,3,412,31.00,very_long,streaming,0.1098,0.0565,589.06,
multiwoz_MUL0176_turn4,multiwoz,en,MUL0176,4,498,31.58,very_long,non-streaming,0.0000,0.0000,2155.64,
multiwoz_MUL0176_turn4,multiwoz,en,MUL0176,4,498,31.58,very_long,streaming,0.0106,0.0021,552.45,
crosswoz_9956_turn4,crosswoz,zh,9956,4,151,31.60,very_long,non-streaming,0.0000,0.0000,2555.87,
crosswoz_9956_turn4,crosswoz,zh,9956,4,151,31.60,very_long,streaming,0.0873,0.1349,618.69,
crosswoz_8202_turn3,crosswoz,zh,8202,3,172,31.61,very_long,non-streaming,0.0000,0.0000,2578.44,
crosswoz_8202_turn3,crosswoz,zh,8202,3,172,31.61,very_long,streaming,0.0565,0.0968,591.61,
crosswoz_8672_turn3,crosswoz,zh,8672,3,154,31.66,very_long,non-streaming,0.0000,0.0000,2553.28,
crosswoz_8672_turn3,crosswoz,zh,8672,3,154,31.66,very_long,streaming,0.0611,0.0916,591.58,
multiwoz_MUL0666_turn3,multiwoz,en,MUL0666,3,459,31.97,very_long,non-streaming,0.0000,0.0000,2129.45,
multiwoz_MUL0666_turn3,multiwoz,en,MUL0666,3,459,31.97,very_long,streaming,0.0600,0.0335,496.26,
multiwoz_MUL1031_turn3,multiwoz,en,MUL1031,3,459,32.00,very_long,non-streaming,0.0000,0.0000,1910.52,
multiwoz_MUL1031_turn3,multiwoz,en,MUL1031,3,459,32.00,very_long,streaming,0.0851,0.0402,510.09,
crosswoz_12315_turn3,crosswoz,zh,12315,3,156,32.11,very_long,non-streaming,0.0000,0.0000,2604.80,
crosswoz_12315_turn3,crosswoz,zh,12315,3,156,32.11,very_long,streaming,0.0365,0.0584,827.27,
